2020/09/26 宿營D2,0
2020/09/25 宿營D1,0
2020/09/24 游泳課,0
2020/09/23 出糗,0
2020/09/22 生存報告,0
2020/09/21 生存報告,0
2020/09/20 生存報告,0
2020/09/19 生存報告,0
2020/09/18 生存報告,0
2020/09/17 錢包痛,0
2020/09/16 生存報告,0
2020/09/15 迎新晚會,0
7000GP感謝祭問答回應,0
2020/09/14 開學日,0
2020/09/13 128天後的現在,0
2020/09/12 生存報告,0
7000GP感謝祭,0
2020/09/11 7000GP達成,0
2020/09/10 回家了,0
2020/09/09 社團博覽會,0
2020/09/08 新生訓練,0
2020/09/07 沒事的一天,0
2020/09/06 全新的生活,0
2020/09/05 離家前日,0
2020/09/04 整理打包,0
2020/09/03 生存報告,0
2020/09/02 生存報告,0
2020/09/01 生存報告,0
2020/08/31 8月のif,0
為什麼植物園是DD噁男,0
RAS 1st Album 「ERA」開箱心得,0
2020/08/30 開心慶生,0
2020/08/29 還有一個禮拜,0
2020/08/28 生存報告,0
深夜抒發,0
2020/08/27 生存報告,0
阿拉花瓜的花是什麼品種,0
2020/08/26 新生餐會,0
2020/08/25 七夕,0
2020/08/24 18歲的一天後,0
我清醒了,0
2020/08/20 8th前夜,0
為什麼聖光會偷爆你,0
2020/08/19 天斬,0
2020/08/18 生存報告,0
2020/08/17 生存報告,0
2020/08/16 禮拜天,0
2020/08/15 6000GP達成,0
2020/08/14 真•智齒說再見,0
2020/08/13 我在七年後等著你,0
2020/08/12 生存報告,0
2020/08/11 生存報告,0
2020/08/10 開心ㄉ一天,0
來自失戀症候群的禮物 開箱心得,0
2020/08/09 生存報告,0
2020/08/08 父親節快樂,0
2020/08/07 智齒說再見,0
2020/08/06 ㄌㄩㄝ,0
2020/08/05 生存報告,0
2020/08/04  動漫鋼琴音樂會,0
2020/08/03 智齒造反,0
2020/08/02 小圈圈聚會,0
8/1 破展,0
2020 GARUPARTY in Taipei 戰利品,0
2020/07/31 搶票戰爭,0
Roselia 2nd Album 「Wahl」開箱心得,0
2020/07/30 生存報告,0
夢回Flamme,0
2020/07/29 生存報告,0
2020/07/28 日K初體驗,0
2020/07/27 凡事不是那麼順利,0
2020/07/26 有趣的一天,0
2020/07/25 生存報告,0
你各位進來一下,0
2020/07/24 生存報告,0
2020/07/23 生存報告,0
2020/07/22 生存報告,0
2020/07/21 生存報告,0
5000GP感謝祭(下),0
2020/07/20 忙碌忙碌禮拜一,0
5000GP感謝祭(上),0
2020/07/19 生存報告,0
5000GP感謝祭報名單,0
2020/07/18 5000GP達成,0
2020/07/17 生存報告,0
2020/07/16 生存報告,0
2020/07/15 Song I am,0
2020/07/14 香澄生日快樂,0
2020/07/13 生存報告,0
2020/07/12 重大決定,0
><,0
2020/07/11 環島行day6 FINAL,0
2020/07/10 環島行day5,0
2020/07/09 環島行day4,0
2020/07/08 環島行day3,0
2020/07/07 環島行day2,0
2020/07/06 環島行day1,0
2020/07/05 生存報告,0
一年後的4th心得,0
2020/07/04 生存報告,0
Poppin'party 2nd Album 「Breakthrough!」 BD盤 開箱,0
2020/07/03 生存報告,0
2020/07/02 生存報告(指考生加油),0
2020/07/01 生存報告,0
